customer_id,region,country,age,gender,acquisition_channel,signup_date
11498,Middle East,Turkey,30,F,Paid Search,2022-02-09
11499,Europe,France,25,F,Email,2022-12-24
11500,Southeast Asia,Vietnam,16,M,Paid Search,2024-02-22
11501,Europe,Spain,39,M,Organic,2022-12-07
11502,Latin America,Brazil,16,F,Paid Search,2022-04-12
11503,Europe,Spain,16,M,Social Ads,2022-05-18
11504,Europe,Poland,53,M,Email,2023-12-11
11505,Europe,France,43,F,Email,2022-10-27
11506,Europe,UK,32,F,Organic,2023-06-20
11507,Latin America,Argentina,67,F,Paid Search,2022-12-05
11508,Europe,Germany,45,F,Email,2024-03-10
11509,Southeast Asia,Philippines,41,M,Organic,2022-06-07
11510,North America,USA,40,M,Organic,2022-01-15
11511,Middle East,UAE,30,M,Referral,2023-04-27
11512,Southeast Asia,Thailand,16,F,Organic,2023-01-05
11513,North America,Canada,42,M,Social Ads,2023-10-12
11514,North America,Mexico,49,M,Referral,2024-01-25
11515,Middle East,UAE,48,M,Paid Search,2024-07-10
11516,Europe,Germany,39,M,Paid Search,2023-03-26
11517,North America,Canada,28,F,Organic,2022-03-22
11518,North America,Mexico,47,M,Organic,2024-08-01
11519,Europe,UK,29,F,Organic,2022-04-25
11520,Middle East,Turkey,49,F,Social Ads,2024-05-28
11521,Middle East,Saudi Arabia,31,F,Social Ads,2022-08-22
11522,North America,USA,33,M,Influencer,2024-04-13
11523,Southeast Asia,Philippines,48,M,Referral,2022-02-10
11524,Southeast Asia,Thailand,31,M,Organic,2023-12-23
11525,Europe,Spain,43,F,Organic,2023-08-28
11526,North America,Mexico,37,F,Social Ads,2022-05-09
11527,North America,Mexico,31,M,Social Ads,2022-09-27
11528,Southeast Asia,Philippines,44,M,Organic,2024-06-01
11529,Southeast Asia,Philippines,28,M,Paid Search,2022-04-20
11530,Southeast Asia,Vietnam,16,F,Email,2023-12-02
11531,Latin America,Brazil,27,F,Social Ads,2022-07-11
11532,Latin America,Chile,69,F,Paid Search,2024-11-11
11533,Southeast Asia,Indonesia,35,M,Organic,2024-03-22
11534,Middle East,Turkey,37,M,Paid Search,2023-07-10
11535,Latin America,Chile,37,F,Paid Search,2024-05-20
11536,North America,Mexico,29,F,Influencer,2022-08-28
11537,North America,USA,25,M,Paid Search,2023-11-20
11538,North America,Mexico,35,M,Influencer,2022-04-27
11539,Middle East,Saudi Arabia,20,M,Social Ads,2022-07-19
11540,Europe,Spain,46,F,Social Ads,2024-05-22
11541,Europe,Germany,26,M,Organic,2022-06-06
11542,Europe,Spain,27,M,Influencer,2022-03-04
11543,North America,Mexico,33,F,Social Ads,2022-04-09
11544,Europe,Spain,30,M,Paid Search,2023-11-17
11545,North America,USA,45,F,Organic,2024-12-21
11546,Middle East,UAE,34,F,Referral,2024-02-06
11547,Europe,France,16,M,Paid Search,2023-11-22
11548,Latin America,Chile,30,M,Email,2023-06-28
11549,Latin America,Argentina,16,F,Organic,2024-07-04
11550,Europe,Poland,25,F,Organic,2022-10-04
11551,Southeast Asia,Vietnam,36,M,Influencer,2024-08-13
11552,Southeast Asia,Philippines,33,F,Email,2024-05-07
11553,North America,Canada,17,F,Organic,2024-08-18
11554,Southeast Asia,Vietnam,33,F,Social Ads,2022-10-04
11555,Europe,France,37,F,Organic,2022-01-15
11556,Europe,Germany,35,M,Organic,2022-10-09
11557,Europe,Spain,33,F,Social Ads,2022-09-17
11558,Latin America,Chile,46,M,Email,2023-01-14
11559,North America,Canada,36,M,Social Ads,2022-01-17
11560,Middle East,Turkey,27,F,Social Ads,2023-03-28
11561,North America,Canada,36,M,Social Ads,2024-11-24
11562,Europe,France,31,F,Email,2023-07-03
11563,Southeast Asia,Philippines,47,M,Social Ads,2022-06-08
11564,North America,Mexico,38,M,Influencer,2023-10-09
11565,North America,Mexico,53,F,Influencer,2024-10-21
11566,Southeast Asia,Vietnam,29,M,Social Ads,2022-01-15
11567,Middle East,Turkey,22,M,Organic,2023-04-12
11568,North America,Mexico,26,F,Email,2024-07-21
11569,Southeast Asia,Vietnam,46,M,Influencer,2022-07-01
11570,North America,Mexico,41,F,Organic,2023-09-12
11571,Latin America,Chile,42,F,Organic,2024-07-09
11572,Latin America,Brazil,35,F,Paid Search,2023-09-14
11573,Southeast Asia,Thailand,25,F,Organic,2024-07-22
11574,Europe,Germany,31,F,Organic,2022-11-01
11575,Latin America,Brazil,16,F,Paid Search,2023-04-17
11576,North America,USA,47,F,Paid Search,2022-06-17
11577,Middle East,Turkey,43,M,Organic,2023-06-20
11578,Middle East,UAE,49,F,Organic,2024-12-22
11579,Middle East,Turkey,22,F,Organic,2022-04-25
11580,Europe,Germany,16,M,Influencer,2023-11-14
11581,Middle East,Turkey,31,M,Paid Search,2024-11-01
11582,North America,Mexico,30,F,Referral,2022-01-20
11583,Europe,UK,31,F,Organic,2022-04-19
11584,Europe,Poland,23,F,Organic,2023-03-24
11585,Latin America,Argentina,22,F,Organic,2023-04-07
11586,North America,USA,45,F,Email,2024-06-13
11587,North America,USA,37,M,Paid Search,2023-09-16
11588,Latin America,Brazil,28,M,Social Ads,2022-11-14
11589,Europe,Spain,69,F,Referral,2022-08-01
11590,North America,Mexico,36,F,Influencer,2024-08-18
11591,Europe,Spain,19,M,Paid Search,2022-03-12
11592,North America,Mexico,42,M,Paid Search,2024-01-01
11593,North America,USA,37,F,Influencer,2023-06-19
11594,Middle East,Saudi Arabia,22,M,Paid Search,2024-12-04
11595,Europe,UK,36,M,Paid Search,2022-07-04
11596,Latin America,Argentina,50,F,Email,2022-12-21
11597,Latin America,Chile,50,F,Referral,2024-11-17
11598,Latin America,Brazil,21,M,Paid Search,2023-10-14
11599,Europe,UK,34,F,Referral,2022-09-13
11600,Latin America,Brazil,31,M,Influencer,2022-01-07
11601,Southeast Asia,Indonesia,37,M,Paid Search,2022-04-19
11602,North America,USA,26,M,Email,2024-04-02
11603,Europe,France,31,M,Email,2023-07-07
11604,North America,USA,35,M,Referral,2024-12-14
11605,Southeast Asia,Philippines,57,F,Email,2022-06-16
11606,Middle East,UAE,27,M,Paid Search,2023-01-15
11607,Middle East,Saudi Arabia,42,M,Paid Search,2023-03-04
11608,Europe,Germany,47,M,Social Ads,2022-11-26
11609,Europe,Germany,31,M,Paid Search,2022-11-10
11610,Europe,France,53,F,Organic,2023-02-20
11611,Europe,UK,29,F,Social Ads,2022-01-16
11612,Middle East,Turkey,36,M,Influencer,2023-11-06
11613,North America,USA,45,F,Organic,2023-10-03
11614,Southeast Asia,Indonesia,39,F,Social Ads,2023-01-23
11615,North America,Mexico,44,M,Email,2023-11-04
11616,North America,Canada,48,F,Email,2023-05-14
11617,Latin America,Chile,34,F,Organic,2023-12-26
11618,North America,USA,58,M,Organic,2022-05-09
11619,Latin America,Chile,33,M,Organic,2024-04-15
11620,North America,USA,16,F,Organic,2022-12-24
11621,Latin America,Argentina,21,M,Social Ads,2024-12-05
11622,North America,Mexico,32,F,Referral,2023-10-17
11623,North America,Canada,26,F,Paid Search,2024-07-14
11624,Europe,Spain,48,F,Influencer,2024-12-25
11625,North America,Canada,21,M,Organic,2022-09-28
11626,Southeast Asia,Vietnam,21,M,Organic,2024-12-02
11627,Middle East,UAE,25,F,Social Ads,2024-11-14
11628,Middle East,UAE,16,M,Referral,2024-04-08
11629,North America,Canada,26,F,Paid Search,2022-08-02
11630,Europe,UK,35,F,Social Ads,2024-08-01
11631,Middle East,Turkey,38,M,Organic,2022-12-16
11632,Latin America,Argentina,59,F,Social Ads,2023-12-27
11633,Southeast Asia,Thailand,37,M,Social Ads,2024-09-05
11634,Latin America,Argentina,35,M,Social Ads,2024-10-01
11635,Southeast Asia,Philippines,48,M,Organic,2023-06-20
11636,Latin America,Chile,23,M,Social Ads,2022-11-12
11637,Latin America,Brazil,57,M,Referral,2023-12-13
11638,Latin America,Argentina,40,M,Paid Search,2022-10-21
11639,North America,Mexico,40,M,Email,2022-06-10
11640,Europe,Germany,21,F,Email,2023-10-09
11641,North America,USA,25,M,Organic,2022-10-01
11642,North America,Mexico,33,M,Email,2023-04-06
11643,Latin America,Chile,34,M,Social Ads,2022-09-10
11644,Europe,France,27,F,Organic,2023-11-23
11645,Europe,Poland,29,M,Paid Search,2024-01-23
11646,Middle East,UAE,37,M,Organic,2024-02-15
11647,Southeast Asia,Indonesia,53,M,Social Ads,2023-12-07
11648,Southeast Asia,Philippines,48,M,Influencer,2023-08-12
11649,Latin America,Chile,20,M,Influencer,2023-01-07
11650,Southeast Asia,Vietnam,20,F,Social Ads,2024-10-05
11651,North America,Mexico,42,F,Paid Search,2022-05-21
11652,Middle East,Turkey,50,F,Email,2023-02-09
11653,Latin America,Chile,36,M,Organic,2023-05-11
11654,Europe,Germany,53,M,Paid Search,2022-03-04
11655,North America,USA,42,F,Referral,2023-12-01
11656,North America,USA,37,F,Influencer,2022-08-13
11657,Middle East,Saudi Arabia,26,F,Email,2024-08-04
11658,Latin America,Chile,17,M,Organic,2023-12-24
11659,North America,Canada,52,F,Social Ads,2022-08-13
11660,Europe,France,44,M,Email,2023-10-17
11661,Europe,France,27,F,Email,2023-10-21
11662,Middle East,Turkey,39,F,Social Ads,2022-03-04
11663,Europe,France,27,M,Social Ads,2022-09-17
11664,Europe,Spain,33,M,Social Ads,2024-04-20
11665,Middle East,Turkey,22,F,Organic,2022-03-12
11666,Southeast Asia,Thailand,36,M,Social Ads,2024-06-06
11667,North America,USA,51,M,Influencer,2023-09-21
11668,North America,Mexico,26,F,Organic,2023-09-25
11669,North America,Mexico,16,M,Paid Search,2023-03-23
11670,Southeast Asia,Thailand,19,M,Influencer,2023-06-01
11671,North America,Mexico,16,M,Organic,2024-09-03
11672,North America,Mexico,29,M,Organic,2023-12-18
11673,Europe,France,26,M,Influencer,2023-07-20
11674,North America,USA,39,M,Influencer,2024-12-16
11675,North America,USA,59,M,Paid Search,2023-12-24
11676,North America,Mexico,39,F,Social Ads,2024-10-07
11677,Europe,UK,56,F,Social Ads,2023-08-07
11678,Middle East,Saudi Arabia,30,F,Organic,2024-09-05
11679,Southeast Asia,Philippines,47,M,Influencer,2023-11-21
11680,Europe,UK,40,F,Organic,2022-10-13
11681,Europe,Germany,44,F,Referral,2022-03-05
11682,Europe,UK,60,M,Social Ads,2023-08-26
11683,Europe,Germany,50,F,Referral,2023-09-23
11684,Europe,Poland,44,F,Organic,2022-07-19
11685,Europe,France,17,F,Paid Search,2023-09-04
11686,Middle East,UAE,27,M,Paid Search,2024-01-10
11687,Southeast Asia,Philippines,22,F,Social Ads,2023-06-27
11688,Europe,France,19,F,Organic,2022-11-12
11689,North America,USA,33,M,Influencer,2023-03-02
11690,North America,Canada,42,F,Social Ads,2024-05-16
11691,Middle East,Saudi Arabia,33,M,Paid Search,2024-08-23
11692,Middle East,UAE,35,F,Email,2024-08-16
11693,Latin America,Argentina,62,F,Organic,2023-07-12
11694,North America,USA,38,M,Influencer,2023-09-11
11695,North America,USA,34,F,Social Ads,2024-12-16
11696,Latin America,Chile,34,F,Organic,2023-04-12
11697,North America,USA,22,F,Organic,2024-01-26
11698,Europe,UK,44,M,Social Ads,2023-08-27
11699,Latin America,Argentina,47,M,Paid Search,2023-02-12
11700,Europe,Poland,25,M,Email,2022-06-15
11701,Middle East,Saudi Arabia,46,F,Influencer,2024-02-04
11702,Europe,Spain,36,F,Organic,2022-04-02
11703,Middle East,UAE,39,M,Organic,2022-08-26
11704,North America,Mexico,51,M,Social Ads,2022-09-10
11705,Southeast Asia,Indonesia,29,F,Paid Search,2024-10-28
11706,Middle East,UAE,60,M,Organic,2024-11-26
11707,Europe,Germany,23,M,Email,2024-06-02
11708,North America,Mexico,39,M,Social Ads,2024-04-20
11709,Middle East,Saudi Arabia,26,F,Organic,2022-02-28
11710,Southeast Asia,Philippines,17,M,Paid Search,2024-12-18
11711,North America,Mexico,42,F,Organic,2022-10-20
11712,Southeast Asia,Indonesia,29,F,Social Ads,2022-10-17
11713,North America,USA,49,F,Social Ads,2022-02-12
11714,North America,USA,26,F,Email,2022-10-04
11715,Middle East,UAE,54,M,Paid Search,2022-03-20
11716,Latin America,Chile,34,F,Organic,2024-07-17
11717,Europe,UK,34,F,Email,2023-04-01
11718,Latin America,Brazil,38,F,Paid Search,2024-03-20
11719,Europe,Spain,34,M,Social Ads,2022-04-10
11720,North America,Canada,47,M,Referral,2023-07-06
11721,North America,Canada,25,M,Organic,2024-08-03
11722,North America,Canada,53,M,Organic,2023-08-27
11723,Latin America,Chile,27,F,Referral,2024-10-07
11724,Southeast Asia,Vietnam,24,M,Organic,2022-08-20
11725,Middle East,Turkey,44,F,Paid Search,2024-03-17
11726,Southeast Asia,Philippines,44,F,Social Ads,2023-09-14
11727,North America,Mexico,55,M,Paid Search,2022-12-07
11728,North America,USA,16,F,Social Ads,2024-07-09
11729,Middle East,UAE,16,F,Social Ads,2023-09-19
11730,North America,Canada,36,F,Organic,2023-01-28
11731,Europe,Poland,18,F,Paid Search,2022-08-08
11732,North America,Canada,33,F,Referral,2022-02-02
11733,Southeast Asia,Thailand,16,M,Influencer,2024-09-19
11734,Latin America,Chile,47,M,Email,2022-11-16
11735,North America,USA,47,M,Organic,2022-08-14
11736,North America,Mexico,52,M,Social Ads,2022-03-18
11737,Europe,Germany,16,F,Social Ads,2022-01-16
11738,Latin America,Argentina,37,F,Influencer,2023-07-19
11739,Latin America,Chile,19,F,Email,2023-05-06
11740,North America,USA,41,F,Organic,2022-07-18
11741,Europe,Spain,16,F,Referral,2022-01-08
11742,Europe,UK,36,M,Organic,2023-08-21
11743,Europe,UK,26,F,Paid Search,2022-10-14
11744,Southeast Asia,Thailand,19,F,Email,2023-05-01
11745,North America,USA,24,F,Organic,2024-01-15
11746,Europe,France,28,M,Email,2022-09-06
11747,Europe,Spain,30,F,Paid Search,2024-05-23
11748,Europe,UK,39,M,Organic,2022-02-25
11749,North America,USA,30,F,Organic,2023-12-05
11750,Europe,UK,32,F,Social Ads,2022-10-18
11751,Southeast Asia,Philippines,53,F,Paid Search,2023-11-12
11752,Europe,Poland,44,M,Paid Search,2022-01-07
11753,North America,USA,43,M,Social Ads,2022-07-06
11754,Europe,Poland,32,M,Paid Search,2022-08-05
11755,Middle East,Turkey,16,M,Email,2024-06-13
11756,North America,Canada,23,F,Social Ads,2023-11-11
11757,North America,Mexico,33,F,Social Ads,2022-05-19
11758,Europe,Germany,45,M,Paid Search,2023-09-21
11759,North America,Mexico,34,M,Paid Search,2022-06-09
11760,North America,USA,19,M,Organic,2024-04-09
11761,North America,Canada,47,F,Organic,2022-12-10
11762,Europe,Germany,49,F,Paid Search,2022-03-06
11763,Southeast Asia,Indonesia,29,F,Paid Search,2023-02-18
11764,North America,USA,39,M,Influencer,2024-07-21
11765,Southeast Asia,Vietnam,48,M,Email,2024-06-24
11766,North America,USA,19,M,Paid Search,2024-12-03
11767,North America,USA,50,M,Influencer,2022-08-21
11768,Southeast Asia,Philippines,53,M,Social Ads,2023-11-10
11769,Europe,Germany,16,M,Organic,2022-08-20
11770,Middle East,Turkey,26,F,Influencer,2024-11-13
11771,North America,Mexico,33,F,Referral,2023-09-17
11772,North America,Mexico,34,F,Paid Search,2024-05-23
11773,Europe,Germany,33,M,Social Ads,2023-08-24
11774,Europe,UK,26,M,Referral,2023-06-13
11775,North America,USA,16,F,Influencer,2023-11-07
11776,Europe,Poland,16,M,Paid Search,2022-08-15
11777,North America,Mexico,44,F,Paid Search,2024-12-19
11778,Southeast Asia,Vietnam,35,F,Social Ads,2024-08-23
11779,Europe,Spain,33,F,Social Ads,2022-07-25
11780,Southeast Asia,Philippines,36,F,Email,2022-03-06
11781,Europe,UK,39,M,Social Ads,2024-03-02
11782,Latin America,Chile,24,F,Organic,2023-02-13
11783,Europe,France,37,M,Email,2024-05-12
11784,Latin America,Chile,17,M,Email,2024-04-22
11785,Southeast Asia,Indonesia,37,M,Organic,2024-11-25
11786,Europe,Poland,45,M,Paid Search,2022-10-26
11787,Latin America,Brazil,50,F,Social Ads,2024-12-21
11788,Latin America,Brazil,39,F,Influencer,2022-07-18
11789,Southeast Asia,Vietnam,52,M,Email,2023-12-12
11790,Southeast Asia,Philippines,29,F,Paid Search,2023-01-05
11791,Southeast Asia,Philippines,43,F,Paid Search,2024-05-04
11792,North America,USA,42,M,Organic,2023-01-08
11793,Europe,Poland,28,M,Influencer,2024-02-18
11794,Middle East,UAE,40,M,Email,2024-12-16
11795,Latin America,Argentina,27,M,Social Ads,2022-11-11
11796,Latin America,Argentina,52,F,Social Ads,2022-05-25
11797,Europe,Germany,26,F,Social Ads,2023-04-14
11798,Europe,France,25,M,Email,2022-05-08
11799,Southeast Asia,Indonesia,20,M,Organic,2024-12-22
11800,Southeast Asia,Vietnam,58,F,Organic,2022-08-28
11801,Europe,Germany,25,F,Organic,2022-07-14
11802,North America,Mexico,16,F,Email,2022-03-12
11803,Europe,Germany,29,F,Influencer,2023-06-21
11804,North America,Mexico,29,F,Organic,2022-01-21
11805,Europe,Spain,29,F,Influencer,2022-03-03
11806,North America,USA,16,F,Organic,2023-12-14
11807,North America,Mexico,46,F,Organic,2024-04-12
11808,Europe,Poland,26,F,Email,2023-02-21
11809,North America,USA,16,F,Organic,2022-01-22
11810,North America,Mexico,22,F,Organic,2024-03-23
11811,Europe,France,48,M,Organic,2023-09-27
11812,Southeast Asia,Philippines,40,F,Influencer,2024-07-28
11813,Southeast Asia,Vietnam,34,M,Email,2024-05-23
11814,Europe,UK,31,M,Paid Search,2023-08-02
11815,North America,Canada,49,F,Paid Search,2024-05-28
11816,Europe,UK,31,M,Social Ads,2023-08-28
11817,Europe,Spain,22,F,Social Ads,2022-09-04
11818,Southeast Asia,Vietnam,61,F,Paid Search,2024-03-03
11819,North America,USA,17,M,Social Ads,2024-07-19
11820,Latin America,Brazil,29,M,Paid Search,2023-10-01
11821,Europe,Poland,49,M,Influencer,2022-08-21
11822,Europe,Germany,54,M,Social Ads,2022-09-26
11823,Europe,UK,30,M,Email,2023-10-28
11824,Europe,UK,48,F,Organic,2022-03-05
11825,Middle East,UAE,23,F,Paid Search,2024-07-23
11826,Middle East,UAE,39,F,Organic,2022-10-13
11827,Southeast Asia,Indonesia,25,M,Organic,2023-03-12
11828,Latin America,Brazil,55,M,Social Ads,2022-11-12
11829,Latin America,Chile,73,M,Organic,2022-01-28
11830,Southeast Asia,Indonesia,33,M,Influencer,2023-07-17
11831,North America,Mexico,67,F,Social Ads,2023-11-03
11832,Latin America,Chile,38,M,Email,2023-04-11
11833,Europe,Poland,24,F,Paid Search,2023-01-28
11834,Europe,Germany,32,M,Paid Search,2023-08-13
11835,Southeast Asia,Thailand,47,M,Referral,2022-09-10
11836,North America,Canada,32,F,Social Ads,2023-03-27
11837,Latin America,Brazil,27,M,Social Ads,2024-11-02
11838,Middle East,UAE,29,M,Social Ads,2023-09-12
11839,Middle East,Turkey,19,M,Referral,2024-12-08
11840,North America,Mexico,16,M,Organic,2023-06-26
11841,Middle East,Saudi Arabia,28,M,Influencer,2024-03-03
11842,Latin America,Argentina,65,F,Organic,2024-05-09
11843,Southeast Asia,Indonesia,43,F,Organic,2022-11-20
11844,Middle East,Turkey,60,M,Social Ads,2024-02-25
11845,North America,Mexico,34,F,Organic,2023-04-23
11846,North America,USA,43,F,Influencer,2022-08-23
11847,Southeast Asia,Thailand,37,M,Social Ads,2022-04-17
11848,North America,Canada,29,M,Referral,2024-05-28
11849,Southeast Asia,Thailand,27,M,Paid Search,2023-06-27
11850,Latin America,Chile,21,M,Email,2023-09-24
11851,Southeast Asia,Thailand,24,M,Influencer,2022-09-28
11852,North America,USA,45,M,Influencer,2022-11-19
11853,Europe,France,28,M,Email,2023-06-18
11854,Latin America,Argentina,29,M,Referral,2022-12-06
11855,Middle East,Saudi Arabia,28,F,Paid Search,2024-12-27
11856,North America,Mexico,48,M,Organic,2023-01-06
11857,North America,Canada,27,F,Paid Search,2024-02-11
11858,Southeast Asia,Thailand,26,M,Email,2024-11-04
11859,Europe,Germany,27,M,Email,2022-09-01
11860,North America,USA,40,M,Email,2022-03-15
11861,Southeast Asia,Vietnam,71,M,Social Ads,2024-10-12
11862,Europe,Poland,25,M,Social Ads,2022-10-25
11863,Southeast Asia,Vietnam,45,M,Referral,2024-11-24
11864,Latin America,Brazil,51,F,Referral,2023-02-15
11865,Europe,France,22,M,Paid Search,2023-01-15
11866,Europe,Spain,21,F,Social Ads,2023-03-11
11867,Middle East,Saudi Arabia,32,F,Paid Search,2024-08-02
11868,Europe,Spain,60,M,Social Ads,2022-10-04
11869,Southeast Asia,Vietnam,16,M,Email,2024-03-13
11870,Latin America,Argentina,47,M,Influencer,2022-03-28
11871,Southeast Asia,Philippines,24,M,Paid Search,2024-05-20
11872,Europe,Spain,66,F,Paid Search,2022-10-27
11873,Southeast Asia,Vietnam,44,M,Referral,2022-05-17
11874,Southeast Asia,Thailand,32,F,Organic,2024-09-27
11875,North America,Canada,33,M,Referral,2023-08-25
11876,Middle East,Turkey,51,M,Paid Search,2023-03-20
11877,Europe,France,35,M,Organic,2023-12-19
11878,Southeast Asia,Vietnam,16,F,Organic,2024-08-17
11879,Middle East,UAE,55,F,Social Ads,2022-09-06
11880,Europe,France,31,M,Social Ads,2023-04-06
11881,North America,Canada,43,M,Email,2023-03-01
11882,Southeast Asia,Indonesia,29,F,Influencer,2024-03-23
11883,Latin America,Argentina,16,F,Influencer,2022-03-23
11884,Europe,UK,42,M,Influencer,2022-02-21
11885,North America,Canada,33,F,Social Ads,2024-12-12
11886,North America,Canada,44,F,Organic,2024-04-24
11887,Europe,France,38,F,Referral,2023-02-15
11888,Southeast Asia,Thailand,36,M,Influencer,2023-02-21
11889,North America,USA,20,M,Organic,2022-06-19
11890,Latin America,Argentina,33,F,Influencer,2022-01-21
11891,Southeast Asia,Indonesia,26,F,Paid Search,2024-07-06
11892,Europe,France,46,F,Organic,2022-08-19
11893,Europe,Germany,37,M,Organic,2022-12-17
11894,Europe,France,40,M,Email,2023-03-07
11895,Europe,Spain,22,F,Social Ads,2023-04-10
11896,Europe,UK,51,M,Influencer,2022-08-14
11897,Latin America,Chile,17,M,Organic,2024-06-05
11898,Middle East,Turkey,39,F,Email,2024-05-21
11899,Southeast Asia,Vietnam,44,F,Referral,2024-06-01
11900,Southeast Asia,Indonesia,38,F,Paid Search,2023-10-22
11901,North America,Mexico,50,M,Influencer,2024-04-27
11902,Europe,Poland,44,F,Paid Search,2023-06-03
11903,North America,USA,39,F,Organic,2023-10-05
11904,Europe,Germany,52,M,Paid Search,2022-07-21
11905,North America,Canada,67,M,Paid Search,2023-04-04
11906,Middle East,UAE,28,M,Influencer,2023-11-08
11907,Europe,Spain,16,F,Organic,2023-12-05
11908,Middle East,Saudi Arabia,49,F,Organic,2023-06-17
11909,Southeast Asia,Thailand,36,F,Social Ads,2024-12-11
11910,Southeast Asia,Thailand,60,F,Paid Search,2024-09-06
11911,Middle East,Saudi Arabia,65,F,Paid Search,2022-02-06
11912,Middle East,Turkey,16,F,Paid Search,2022-11-26
11913,Europe,Spain,34,F,Referral,2023-10-09
11914,Middle East,UAE,34,F,Email,2022-02-26
11915,North America,Mexico,38,F,Influencer,2024-09-15
11916,Latin America,Brazil,16,F,Organic,2022-09-19
11917,North America,Mexico,24,M,Organic,2023-05-09
11918,North America,USA,55,F,Influencer,2023-07-16
11919,Latin America,Brazil,42,M,Paid Search,2024-07-14
11920,Latin America,Chile,35,M,Email,2024-03-13
11921,Latin America,Argentina,33,F,Paid Search,2023-06-02
11922,Europe,Germany,16,F,Paid Search,2023-02-28
11923,North America,USA,24,F,Organic,2024-09-23
11924,North America,USA,44,F,Social Ads,2024-09-09
11925,North America,Canada,42,M,Referral,2024-02-25
11926,Latin America,Brazil,17,M,Referral,2022-02-18
11927,Middle East,Turkey,38,F,Influencer,2024-03-15
11928,Southeast Asia,Thailand,16,F,Paid Search,2024-05-25
11929,Southeast Asia,Indonesia,26,F,Paid Search,2024-10-06
11930,Southeast Asia,Vietnam,47,F,Paid Search,2022-10-09
11931,North America,USA,16,M,Organic,2023-12-05
11932,Middle East,Turkey,47,M,Email,2024-12-25
11933,Southeast Asia,Indonesia,16,F,Referral,2023-05-03
11934,Southeast Asia,Thailand,38,M,Paid Search,2023-10-05
11935,Europe,Poland,34,F,Influencer,2023-08-26
11936,North America,Mexico,40,M,Organic,2022-11-06
11937,North America,Canada,21,M,Social Ads,2022-08-12
11938,Southeast Asia,Vietnam,43,F,Social Ads,2023-08-02
11939,Latin America,Brazil,31,M,Email,2024-10-11
11940,Europe,UK,46,M,Organic,2022-03-19
11941,North America,Mexico,49,M,Referral,2024-01-24
11942,Middle East,Turkey,38,M,Organic,2024-08-25
11943,North America,USA,44,M,Influencer,2024-01-01
11944,North America,Mexico,35,M,Social Ads,2022-07-09
11945,Europe,Poland,40,M,Email,2022-06-15
11946,North America,Canada,31,M,Paid Search,2023-08-05
11947,Europe,Poland,35,F,Influencer,2023-08-04
11948,Southeast Asia,Philippines,17,M,Social Ads,2024-02-21
11949,North America,Canada,24,M,Email,2022-05-05
11950,Europe,Spain,40,M,Paid Search,2023-02-27
11951,Middle East,Saudi Arabia,29,F,Social Ads,2023-05-02
11952,Europe,UK,20,M,Paid Search,2022-05-11
11953,Middle East,UAE,53,M,Social Ads,2024-11-15
11954,Latin America,Brazil,29,M,Social Ads,2023-01-16
11955,North America,Mexico,17,M,Influencer,2022-10-11
11956,North America,USA,41,F,Paid Search,2022-05-10
11957,Southeast Asia,Vietnam,18,M,Paid Search,2024-05-27
11958,Latin America,Brazil,16,F,Referral,2022-02-20
11959,Europe,France,35,F,Influencer,2023-08-25
11960,Southeast Asia,Philippines,24,M,Social Ads,2023-09-08
11961,Southeast Asia,Vietnam,26,F,Social Ads,2023-07-08
11962,North America,Canada,50,M,Organic,2023-12-23
11963,Europe,Poland,40,F,Organic,2022-01-16
11964,Southeast Asia,Philippines,24,M,Paid Search,2023-02-14
11965,Middle East,UAE,49,M,Email,2023-11-28
11966,Middle East,Saudi Arabia,49,M,Paid Search,2024-01-12
11967,North America,USA,18,M,Influencer,2022-06-14
11968,North America,Canada,30,M,Social Ads,2024-07-06
11969,North America,Mexico,71,F,Organic,2023-11-20
11970,Europe,France,44,F,Paid Search,2022-03-06
11971,Latin America,Argentina,20,M,Paid Search,2023-12-14
11972,Europe,Germany,38,F,Email,2023-05-06
11973,Europe,France,30,F,Email,2022-10-20
11974,Southeast Asia,Vietnam,29,F,Social Ads,2023-05-05
11975,North America,Mexico,22,F,Paid Search,2023-03-07
11976,Southeast Asia,Thailand,54,M,Paid Search,2023-05-28
11977,Southeast Asia,Indonesia,44,M,Organic,2022-08-22
11978,Latin America,Argentina,33,M,Influencer,2024-09-05
11979,Europe,Poland,16,F,Paid Search,2024-09-18
11980,North America,USA,42,M,Organic,2022-02-03
11981,Latin America,Chile,41,F,Email,2024-03-12
11982,North America,Canada,60,F,Paid Search,2022-11-15
11983,North America,Mexico,28,F,Paid Search,2022-12-09
11984,Europe,UK,52,F,Influencer,2022-08-18
11985,Middle East,Saudi Arabia,22,M,Organic,2024-03-18
11986,North America,Canada,45,M,Email,2024-11-20
11987,Europe,UK,16,F,Referral,2023-11-19
11988,Europe,UK,35,M,Social Ads,2022-05-18
11989,North America,USA,43,M,Influencer,2024-08-08
11990,North America,Mexico,53,F,Influencer,2022-02-07
11991,Europe,Germany,28,F,Influencer,2024-07-16
11992,North America,USA,28,M,Organic,2023-05-23
11993,Southeast Asia,Thailand,26,M,Social Ads,2023-07-23
11994,North America,USA,40,F,Social Ads,2024-06-03
11995,Europe,Germany,38,F,Paid Search,2023-07-19
11996,North America,Mexico,23,F,Social Ads,2023-01-25
11997,Europe,Germany,25,F,Social Ads,2022-12-11
