item_id,order_id,product_id,category,quantity,unit_price,line_total
822835,210806,5003,Electronics,3,904.76,2714.28
822836,210807,5028,Clothing,1,48.5,48.5
822837,210807,5243,Books,1,20.54,20.54
822838,210808,5059,Home & Kitchen,1,87.4,87.4
822839,210809,5134,Home & Kitchen,1,89.45,89.45
822840,210809,5089,Beauty,1,29.62,29.62
822841,210810,5150,Home & Kitchen,1,120.32,120.32
822842,210810,5004,Toys,1,28.35,28.35
822843,210810,5081,Beauty,1,24.64,24.64
822844,210811,5220,Toys,1,27.38,27.38
822845,210811,5250,Home & Kitchen,1,82.96,82.96
822846,210811,5193,Home & Kitchen,1,92.29,92.29
822847,210812,5096,Beauty,2,24.68,49.36
822848,210812,5198,Clothing,2,57.66,115.32
822849,210812,5098,Beauty,1,29.95,29.95
822850,210812,5241,Beauty,1,53.48,53.48
822851,210812,5030,Home & Kitchen,1,68.87,68.87
822852,210812,5078,Sports,1,55.4,55.4
822853,210813,5141,Home & Kitchen,1,82.5,82.5
822854,210813,5113,Sports,2,81.85,163.7
822855,210813,5249,Home & Kitchen,1,92.52,92.52
822856,210813,5014,Home & Kitchen,1,73.96,73.96
822857,210813,5094,Home & Kitchen,1,134.91,134.91
822858,210813,5236,Books,2,22.5,45
822859,210814,5213,Toys,1,27.76,27.76
822860,210814,5189,Electronics,3,309.96,929.88
822861,210814,5080,Beauty,1,29.43,29.43
822862,210815,5072,Home & Kitchen,2,68.39,136.78
822863,210815,5216,Electronics,1,537.33,537.33
822864,210815,5154,Books,3,31.11,93.33
822865,210816,5002,Electronics,1,460.37,460.37
822866,210816,5199,Toys,2,43.66,87.32
822867,210816,5065,Beauty,1,46.21,46.21
822868,210817,5114,Books,3,5,15
822869,210817,5196,Clothing,1,93.29,93.29
822870,210817,5011,Beauty,2,41.93,83.86
822871,210818,5121,Toys,1,41.02,41.02
822872,210818,5250,Home & Kitchen,2,82.96,165.92
822873,210818,5211,Beauty,1,36.69,36.69
822874,210819,5070,Electronics,1,608.29,608.29
822875,210819,5162,Toys,1,18.62,18.62
822876,210819,5128,Electronics,1,580.97,580.97
822877,210819,5170,Beauty,1,27.89,27.89
822878,210819,5184,Electronics,2,451.97,903.94
822879,210820,5242,Home & Kitchen,1,126.31,126.31
822880,210820,5118,Sports,1,50.73,50.73
822881,210820,5126,Beauty,1,18.86,18.86
822882,210820,5072,Home & Kitchen,1,68.39,68.39
822883,210820,5103,Home & Kitchen,3,110.49,331.47
822884,210820,5090,Clothing,1,23.37,23.37
822885,210821,5195,Home & Kitchen,1,99.55,99.55
822886,210821,5127,Electronics,1,444.81,444.81
822887,210822,5041,Sports,1,117.42,117.42
822888,210822,5203,Clothing,1,29.73,29.73
822889,210822,5217,Home & Kitchen,1,65.17,65.17
822890,210822,5151,Electronics,1,360.16,360.16
822891,210823,5187,Home & Kitchen,2,129.17,258.34
822892,210823,5047,Clothing,2,5,10
822893,210823,5002,Electronics,1,460.37,460.37
822894,210823,5213,Toys,1,27.76,27.76
822895,210823,5218,Clothing,2,57.63,115.26
822896,210823,5248,Clothing,1,30.41,30.41
822897,210824,5228,Books,1,26.25,26.25
822898,210824,5059,Home & Kitchen,1,87.4,87.4
822899,210824,5241,Beauty,1,53.48,53.48
822900,210824,5130,Clothing,2,74.25,148.5
822901,210825,5170,Beauty,2,27.89,55.78
822902,210825,5246,Beauty,1,41.07,41.07
822903,210825,5001,Home & Kitchen,1,134.88,134.88
822904,210825,5169,Beauty,2,5,10
822905,210826,5198,Clothing,1,57.66,57.66
822906,210826,5224,Beauty,3,60.41,181.23
822907,210826,5210,Books,1,18.04,18.04
822908,210826,5117,Books,2,15.28,30.56
822909,210827,5235,Home & Kitchen,1,118.13,118.13
822910,210828,5054,Toys,1,25.52,25.52
822911,210828,5096,Beauty,1,24.68,24.68
822912,210828,5148,Electronics,1,620.1,620.1
822913,210828,5143,Sports,1,62.96,62.96
822914,210828,5192,Home & Kitchen,2,56.91,113.82
822915,210828,5130,Clothing,1,74.25,74.25
822916,210829,5204,Toys,2,28.99,57.98
822917,210829,5098,Beauty,1,29.95,29.95
822918,210829,5126,Beauty,1,18.86,18.86
822919,210829,5094,Home & Kitchen,1,134.91,134.91
822920,210830,5071,Beauty,1,18.78,18.78
822921,210830,5081,Beauty,1,24.64,24.64
822922,210830,5035,Home & Kitchen,1,110.22,110.22
822923,210831,5029,Books,1,19.52,19.52
822924,210831,5214,Electronics,1,338.45,338.45
822925,210832,5048,Home & Kitchen,1,157.23,157.23
822926,210832,5148,Electronics,1,620.1,620.1
822927,210832,5240,Sports,1,64.03,64.03
822928,210832,5224,Beauty,1,60.41,60.41
822929,210833,5106,Home & Kitchen,1,103.08,103.08
822930,210833,5157,Books,2,17.78,35.56
822931,210833,5094,Home & Kitchen,1,134.91,134.91
822932,210833,5151,Electronics,1,360.16,360.16
822933,210833,5106,Home & Kitchen,1,103.08,103.08
822934,210834,5086,Sports,1,118.92,118.92
822935,210835,5123,Clothing,1,56.86,56.86
822936,210836,5234,Clothing,1,52.54,52.54
822937,210836,5219,Sports,3,95.76,287.28
822938,210837,5047,Clothing,1,5,5
822939,210837,5043,Home & Kitchen,1,124.51,124.51
822940,210837,5031,Toys,3,47.31,141.93
822941,210838,5046,Toys,1,34.12,34.12
822942,210839,5037,Books,1,21.01,21.01
822943,210840,5162,Toys,3,18.62,55.86
822944,210840,5216,Electronics,1,537.33,537.33
822945,210841,5012,Sports,1,105.44,105.44
822946,210842,5021,Clothing,2,87.96,175.92
822947,210843,5018,Home & Kitchen,1,76.3,76.3
822948,210843,5225,Books,2,25.41,50.82
822949,210843,5094,Home & Kitchen,1,134.91,134.91
822950,210844,5007,Sports,1,87.89,87.89
822951,210844,5063,Toys,1,26.94,26.94
822952,210844,5149,Toys,1,14.82,14.82
822953,210845,5190,Electronics,1,424.13,424.13
822954,210846,5020,Home & Kitchen,1,55.03,55.03
822955,210847,5048,Home & Kitchen,1,157.23,157.23
822956,210848,5102,Toys,2,34.83,69.66
822957,210849,5250,Home & Kitchen,1,82.96,82.96
822958,210849,5046,Toys,1,34.12,34.12
822959,210850,5038,Books,1,32.45,32.45
822960,210851,5046,Toys,1,34.12,34.12
822961,210852,5143,Sports,1,62.96,62.96
822962,210853,5107,Books,1,18.64,18.64
822963,210854,5073,Home & Kitchen,1,52.13,52.13
822964,210854,5204,Toys,1,28.99,28.99
822965,210854,5108,Clothing,2,152.8,305.6
822966,210854,5017,Electronics,2,5,10
822967,210855,5136,Electronics,1,366.92,366.92
822968,210855,5234,Clothing,1,52.54,52.54
822969,210856,5118,Sports,1,50.73,50.73
822970,210856,5102,Toys,1,34.83,34.83
822971,210856,5220,Toys,1,27.38,27.38
822972,210856,5082,Home & Kitchen,3,137.9,413.7
822973,210856,5139,Beauty,1,43.41,43.41
822974,210856,5002,Electronics,1,460.37,460.37
822975,210857,5117,Books,1,15.28,15.28
822976,210857,5118,Sports,1,50.73,50.73
822977,210857,5247,Clothing,1,63.74,63.74
822978,210857,5062,Electronics,1,393.24,393.24
822979,210857,5066,Sports,1,74.1,74.1
822980,210857,5018,Home & Kitchen,1,76.3,76.3
822981,210858,5182,Clothing,1,48.83,48.83
822982,210858,5222,Electronics,1,101.71,101.71
822983,210859,5023,Sports,1,51.88,51.88
822984,210859,5205,Beauty,1,29.04,29.04
822985,210859,5131,Beauty,1,50.56,50.56
822986,210860,5216,Electronics,1,537.33,537.33
822987,210860,5169,Beauty,1,5,5
822988,210860,5033,Electronics,1,382.22,382.22
822989,210861,5106,Home & Kitchen,3,103.08,309.24
822990,210861,5011,Beauty,1,41.93,41.93
822991,210861,5175,Sports,1,94.38,94.38
822992,210862,5134,Home & Kitchen,1,89.45,89.45
822993,210862,5105,Electronics,1,247.09,247.09
822994,210863,5098,Beauty,1,29.95,29.95
822995,210863,5158,Home & Kitchen,2,41.36,82.72
822996,210863,5176,Sports,3,60.31,180.93
822997,210863,5124,Beauty,1,45.95,45.95
822998,210864,5050,Electronics,1,617.56,617.56
822999,210864,5009,Beauty,2,33.11,66.22
823000,210864,5028,Clothing,1,48.5,48.5
823001,210864,5017,Electronics,1,5,5
823002,210865,5204,Toys,1,28.99,28.99
823003,210865,5026,Beauty,1,26.75,26.75
823004,210865,5165,Toys,1,38.74,38.74
823005,210866,5204,Toys,1,28.99,28.99
823006,210866,5221,Clothing,1,62.1,62.1
823007,210866,5219,Sports,1,95.76,95.76
823008,210866,5126,Beauty,1,18.86,18.86
823009,210867,5065,Beauty,2,46.21,92.42
823010,210868,5157,Books,1,17.78,17.78
823011,210868,5095,Electronics,1,516.16,516.16
823012,210868,5159,Clothing,1,68.99,68.99
823013,210869,5074,Clothing,1,72.48,72.48
823014,210870,5243,Books,1,20.54,20.54
823015,210870,5227,Beauty,1,42.45,42.45
823016,210871,5107,Books,1,18.64,18.64
823017,210872,5052,Toys,3,31.38,94.14
823018,210873,5220,Toys,2,27.38,54.76
823019,210873,5220,Toys,1,27.38,27.38
823020,210874,5111,Beauty,1,24.63,24.63
823021,210875,5026,Beauty,2,26.75,53.5
823022,210876,5208,Home & Kitchen,2,64.16,128.32
823023,210877,5085,Books,1,17.78,17.78
823024,210877,5096,Beauty,1,24.68,24.68
823025,210877,5203,Clothing,1,29.73,29.73
823026,210878,5218,Clothing,3,57.63,172.89
823027,210879,5015,Books,1,18.22,18.22
823028,210880,5177,Sports,1,62.84,62.84
823029,210880,5001,Home & Kitchen,1,134.88,134.88
823030,210880,5132,Electronics,2,367.78,735.56
823031,210881,5077,Home & Kitchen,3,133.5,400.5
823032,210882,5110,Clothing,1,47.53,47.53
823033,210882,5005,Electronics,1,466.82,466.82
823034,210883,5159,Clothing,1,68.99,68.99
823035,210884,5170,Beauty,1,27.89,27.89
823036,210884,5031,Toys,2,47.31,94.62
823037,210885,5035,Home & Kitchen,1,110.22,110.22
823038,210886,5229,Sports,2,75.63,151.26
823039,210887,5105,Electronics,1,247.09,247.09
823040,210888,5071,Beauty,1,18.78,18.78
823041,210889,5094,Home & Kitchen,3,134.91,404.73
823042,210889,5202,Toys,1,37.17,37.17
823043,210890,5121,Toys,1,41.02,41.02
823044,210890,5168,Beauty,1,32.66,32.66
823045,210891,5017,Electronics,1,5,5
823046,210892,5210,Books,1,18.04,18.04
823047,210892,5057,Electronics,1,557.97,557.97
823048,210893,5203,Clothing,1,29.73,29.73
823049,210893,5244,Clothing,1,55.64,55.64
823050,210894,5240,Sports,1,64.03,64.03
823051,210894,5161,Home & Kitchen,1,129.26,129.26
823052,210894,5181,Electronics,2,573.23,1146.46
823053,210895,5157,Books,1,17.78,17.78
823054,210896,5071,Beauty,2,18.78,37.56
823055,210897,5237,Books,2,11.8,23.6
823056,210898,5094,Home & Kitchen,1,134.91,134.91
823057,210898,5176,Sports,1,60.31,60.31
823058,210899,5015,Books,1,18.22,18.22
823059,210900,5067,Clothing,1,59.16,59.16
823060,210901,5017,Electronics,1,5,5
823061,210902,5195,Home & Kitchen,1,99.55,99.55
823062,210903,5034,Beauty,1,36.33,36.33
823063,210904,5249,Home & Kitchen,2,92.52,185.04
823064,210905,5035,Home & Kitchen,1,110.22,110.22
823065,210906,5184,Electronics,1,451.97,451.97
823066,210907,5110,Clothing,1,47.53,47.53
823067,210907,5080,Beauty,1,29.43,29.43
823068,210908,5238,Beauty,1,32.37,32.37
823069,210909,5178,Home & Kitchen,2,44.62,89.24
823070,210910,5090,Clothing,1,23.37,23.37
823071,210911,5178,Home & Kitchen,1,44.62,44.62
823072,210911,5044,Books,3,26.38,79.14
823073,210912,5022,Sports,2,39.09,78.18
823074,210913,5118,Sports,1,50.73,50.73
823075,210913,5058,Clothing,1,34.8,34.8
823076,210913,5125,Books,1,35.82,35.82
823077,210914,5244,Clothing,2,55.64,111.28
823078,210915,5164,Sports,1,77.81,77.81
823079,210916,5236,Books,1,22.5,22.5
823080,210917,5202,Toys,1,37.17,37.17
823081,210918,5242,Home & Kitchen,1,126.31,126.31
823082,210919,5140,Clothing,1,80.15,80.15
823083,210919,5165,Toys,1,38.74,38.74
823084,210919,5204,Toys,2,28.99,57.98
823085,210920,5159,Clothing,1,68.99,68.99
823086,210920,5139,Beauty,1,43.41,43.41
823087,210920,5163,Electronics,1,537.37,537.37
823088,210920,5203,Clothing,1,29.73,29.73
823089,210921,5131,Beauty,1,50.56,50.56
823090,210922,5029,Books,1,19.52,19.52
823091,210922,5071,Beauty,1,18.78,18.78
823092,210923,5114,Books,1,5,5
823093,210924,5237,Books,1,11.8,11.8
823094,210925,5190,Electronics,1,424.13,424.13
823095,210925,5117,Books,1,15.28,15.28
823096,210926,5165,Toys,1,38.74,38.74
823097,210926,5090,Clothing,1,23.37,23.37
823098,210927,5250,Home & Kitchen,1,82.96,82.96
823099,210928,5021,Clothing,1,87.96,87.96
823100,210928,5101,Beauty,1,17.26,17.26
823101,210928,5104,Clothing,1,65.78,65.78
823102,210929,5231,Home & Kitchen,3,131.61,394.83
823103,210929,5087,Books,1,12.69,12.69
823104,210929,5092,Toys,1,18.2,18.2
823105,210930,5163,Electronics,2,537.37,1074.74
823106,210931,5200,Electronics,2,551.18,1102.36
823107,210932,5200,Electronics,2,551.18,1102.36
823108,210933,5091,Clothing,1,48.79,48.79
823109,210933,5034,Beauty,1,36.33,36.33
823110,210934,5235,Home & Kitchen,1,118.13,118.13
823111,210934,5202,Toys,1,37.17,37.17
823112,210935,5239,Home & Kitchen,1,52.36,52.36
823113,210935,5054,Toys,1,25.52,25.52
823114,210936,5143,Sports,1,62.96,62.96
823115,210937,5002,Electronics,2,460.37,920.74
823116,210938,5111,Beauty,2,24.63,49.26
823117,210938,5237,Books,1,11.8,11.8
823118,210939,5160,Beauty,1,17.66,17.66
823119,210940,5105,Electronics,1,247.09,247.09
823120,210940,5225,Books,2,25.41,50.82
823121,210940,5232,Electronics,1,373.73,373.73
823122,210940,5066,Sports,1,74.1,74.1
823123,210941,5158,Home & Kitchen,1,41.36,41.36
823124,210942,5181,Electronics,1,573.23,573.23
823125,210942,5196,Clothing,1,93.29,93.29
823126,210943,5148,Electronics,2,620.1,1240.2
823127,210944,5183,Sports,1,71.65,71.65
823128,210944,5197,Clothing,1,58.69,58.69
823129,210945,5074,Clothing,1,72.48,72.48
823130,210946,5058,Clothing,1,34.8,34.8
823131,210947,5225,Books,3,25.41,76.23
823132,210947,5117,Books,1,15.28,15.28
823133,210947,5164,Sports,1,77.81,77.81
823134,210948,5136,Electronics,1,366.92,366.92
823135,210949,5088,Books,1,26.01,26.01
823136,210950,5058,Clothing,1,34.8,34.8
823137,210951,5163,Electronics,1,537.37,537.37
823138,210951,5203,Clothing,1,29.73,29.73
823139,210951,5178,Home & Kitchen,2,44.62,89.24
823140,210951,5135,Books,1,21.71,21.71
823141,210951,5231,Home & Kitchen,1,131.61,131.61
823142,210951,5219,Sports,1,95.76,95.76
823143,210952,5239,Home & Kitchen,1,52.36,52.36
823144,210952,5018,Home & Kitchen,1,76.3,76.3
823145,210952,5171,Home & Kitchen,1,27.61,27.61
823146,210952,5161,Home & Kitchen,1,129.26,129.26
823147,210952,5152,Beauty,2,7.8,15.6
823148,210953,5072,Home & Kitchen,1,68.39,68.39
823149,210953,5074,Clothing,2,72.48,144.96
823150,210953,5004,Toys,1,28.35,28.35
823151,210954,5141,Home & Kitchen,3,82.5,247.5
823152,210954,5077,Home & Kitchen,1,133.5,133.5
823153,210954,5179,Clothing,1,26.53,26.53
823154,210954,5036,Home & Kitchen,1,86.97,86.97
823155,210955,5012,Sports,1,105.44,105.44
823156,210955,5094,Home & Kitchen,1,134.91,134.91
823157,210955,5045,Clothing,1,83.2,83.2
823158,210956,5013,Home & Kitchen,1,73.85,73.85
823159,210956,5066,Sports,1,74.1,74.1
823160,210957,5076,Sports,1,45.12,45.12
823161,210957,5082,Home & Kitchen,1,137.9,137.9
823162,210957,5224,Beauty,3,60.41,181.23
823163,210958,5231,Home & Kitchen,1,131.61,131.61
823164,210958,5178,Home & Kitchen,2,44.62,89.24
823165,210958,5134,Home & Kitchen,2,89.45,178.9
823166,210959,5228,Books,1,26.25,26.25
823167,210959,5076,Sports,1,45.12,45.12
823168,210959,5203,Clothing,2,29.73,59.46
823169,210959,5014,Home & Kitchen,2,73.96,147.92
823170,210959,5211,Beauty,1,36.69,36.69
823171,210960,5244,Clothing,1,55.64,55.64
823172,210960,5234,Clothing,1,52.54,52.54
823173,210961,5228,Books,1,26.25,26.25
823174,210961,5128,Electronics,1,580.97,580.97
823175,210961,5034,Beauty,1,36.33,36.33
823176,210961,5034,Beauty,2,36.33,72.66
823177,210962,5141,Home & Kitchen,1,82.5,82.5
823178,210963,5012,Sports,1,105.44,105.44
823179,210963,5101,Beauty,1,17.26,17.26
823180,210964,5108,Clothing,1,152.8,152.8
823181,210965,5179,Clothing,1,26.53,26.53
823182,210966,5124,Beauty,1,45.95,45.95
823183,210966,5087,Books,1,12.69,12.69
823184,210967,5139,Beauty,1,43.41,43.41
823185,210967,5005,Electronics,1,466.82,466.82
823186,210968,5220,Toys,1,27.38,27.38
823187,210968,5023,Sports,2,51.88,103.76
823188,210968,5179,Clothing,2,26.53,53.06
823189,210969,5161,Home & Kitchen,1,129.26,129.26
823190,210969,5032,Clothing,2,32.31,64.62
823191,210970,5150,Home & Kitchen,1,120.32,120.32
823192,210970,5070,Electronics,1,608.29,608.29
823193,210970,5164,Sports,1,77.81,77.81
823194,210970,5002,Electronics,2,460.37,920.74
823195,210971,5013,Home & Kitchen,1,73.85,73.85
823196,210971,5031,Toys,2,47.31,94.62
823197,210971,5099,Beauty,1,26.13,26.13
823198,210972,5061,Home & Kitchen,1,77.91,77.91
823199,210972,5002,Electronics,1,460.37,460.37
823200,210972,5016,Home & Kitchen,1,134.76,134.76
823201,210972,5025,Electronics,1,309.83,309.83
823202,210973,5132,Electronics,1,367.78,367.78
823203,210973,5061,Home & Kitchen,1,77.91,77.91
823204,210973,5153,Electronics,1,443.78,443.78
823205,210973,5103,Home & Kitchen,1,110.49,110.49
823206,210973,5190,Electronics,1,424.13,424.13
823207,210973,5172,Toys,3,48.56,145.68
823208,210974,5079,Sports,1,54.97,54.97
823209,210974,5147,Clothing,2,69.88,139.76
823210,210974,5080,Beauty,1,29.43,29.43
823211,210974,5109,Home & Kitchen,2,102.65,205.3
823212,210974,5180,Home & Kitchen,1,29.46,29.46
823213,210974,5232,Electronics,1,373.73,373.73
823214,210975,5189,Electronics,1,309.96,309.96
823215,210975,5120,Home & Kitchen,1,70.42,70.42
823216,210975,5106,Home & Kitchen,1,103.08,103.08
823217,210975,5213,Toys,1,27.76,27.76
823218,210975,5104,Clothing,1,65.78,65.78
823219,210976,5101,Beauty,2,17.26,34.52
823220,210976,5174,Home & Kitchen,1,39.95,39.95
823221,210977,5200,Electronics,1,551.18,551.18
823222,210977,5015,Books,1,18.22,18.22
823223,210978,5210,Books,1,18.04,18.04
823224,210978,5061,Home & Kitchen,1,77.91,77.91
823225,210978,5150,Home & Kitchen,1,120.32,120.32
823226,210979,5069,Sports,1,98.14,98.14
823227,210979,5118,Sports,1,50.73,50.73
823228,210979,5063,Toys,1,26.94,26.94
823229,210979,5136,Electronics,1,366.92,366.92
823230,210979,5134,Home & Kitchen,2,89.45,178.9
823231,210980,5043,Home & Kitchen,1,124.51,124.51
823232,210980,5161,Home & Kitchen,2,129.26,258.52
823233,210980,5094,Home & Kitchen,1,134.91,134.91
823234,210980,5081,Beauty,1,24.64,24.64
823235,210981,5242,Home & Kitchen,1,126.31,126.31
823236,210981,5023,Sports,1,51.88,51.88
823237,210981,5010,Home & Kitchen,1,91.19,91.19
823238,210981,5079,Sports,1,54.97,54.97
823239,210981,5071,Beauty,2,18.78,37.56
823240,210982,5002,Electronics,2,460.37,920.74
823241,210982,5097,Clothing,1,40.45,40.45
823242,210982,5068,Clothing,1,61.74,61.74
823243,210982,5208,Home & Kitchen,1,64.16,64.16
823244,210982,5044,Books,1,26.38,26.38
823245,210983,5050,Electronics,1,617.56,617.56
823246,210983,5152,Beauty,1,7.8,7.8
823247,210983,5157,Books,1,17.78,17.78
823248,210983,5105,Electronics,1,247.09,247.09
823249,210983,5046,Toys,3,34.12,102.36
823250,210983,5235,Home & Kitchen,1,118.13,118.13
823251,210984,5022,Sports,1,39.09,39.09
823252,210984,5181,Electronics,1,573.23,573.23
823253,210984,5136,Electronics,1,366.92,366.92
823254,210984,5023,Sports,1,51.88,51.88
823255,210984,5225,Books,1,25.41,25.41
823256,210984,5115,Clothing,2,71.54,143.08
823257,210985,5095,Electronics,1,516.16,516.16
823258,210985,5149,Toys,1,14.82,14.82
823259,210986,5014,Home & Kitchen,1,73.96,73.96
823260,210986,5177,Sports,1,62.84,62.84
823261,210986,5195,Home & Kitchen,1,99.55,99.55
823262,210987,5037,Books,2,21.01,42.02
823263,210987,5202,Toys,1,37.17,37.17
823264,210988,5239,Home & Kitchen,1,52.36,52.36
823265,210988,5139,Beauty,1,43.41,43.41
823266,210988,5198,Clothing,1,57.66,57.66
823267,210988,5007,Sports,1,87.89,87.89
823268,210989,5174,Home & Kitchen,1,39.95,39.95
823269,210990,5158,Home & Kitchen,1,41.36,41.36
823270,210990,5117,Books,1,15.28,15.28
823271,210991,5003,Electronics,1,904.76,904.76
823272,210992,5102,Toys,1,34.83,34.83
823273,210992,5127,Electronics,1,444.81,444.81
823274,210993,5244,Clothing,1,55.64,55.64
823275,210993,5100,Clothing,1,69.04,69.04
823276,210993,5242,Home & Kitchen,1,126.31,126.31
823277,210994,5215,Beauty,1,45.75,45.75
823278,210995,5061,Home & Kitchen,1,77.91,77.91
823279,210996,5029,Books,1,19.52,19.52
823280,210996,5199,Toys,2,43.66,87.32
823281,210996,5237,Books,1,11.8,11.8
823282,210996,5241,Beauty,1,53.48,53.48
823283,210997,5220,Toys,2,27.38,54.76
823284,210998,5142,Electronics,1,375.25,375.25
823285,210999,5007,Sports,1,87.89,87.89
823286,211000,5216,Electronics,1,537.33,537.33
823287,211001,5143,Sports,1,62.96,62.96
823288,211001,5242,Home & Kitchen,1,126.31,126.31
823289,211002,5030,Home & Kitchen,1,68.87,68.87
823290,211002,5202,Toys,2,37.17,74.34
823291,211003,5022,Sports,1,39.09,39.09
823292,211004,5016,Home & Kitchen,1,134.76,134.76
823293,211005,5209,Beauty,1,36.61,36.61
823294,211006,5165,Toys,2,38.74,77.48
823295,211007,5106,Home & Kitchen,1,103.08,103.08
823296,211008,5094,Home & Kitchen,2,134.91,269.82
823297,211009,5103,Home & Kitchen,2,110.49,220.98
823298,211009,5080,Beauty,1,29.43,29.43
823299,211010,5046,Toys,1,34.12,34.12
823300,211011,5214,Electronics,1,338.45,338.45
823301,211012,5189,Electronics,3,309.96,929.88
823302,211012,5033,Electronics,1,382.22,382.22
823303,211012,5197,Clothing,1,58.69,58.69
823304,211013,5121,Toys,1,41.02,41.02
823305,211013,5200,Electronics,1,551.18,551.18
823306,211013,5056,Sports,1,85.1,85.1
823307,211013,5135,Books,1,21.71,21.71
823308,211014,5167,Clothing,3,35.65,106.95
823309,211014,5022,Sports,1,39.09,39.09
823310,211015,5174,Home & Kitchen,1,39.95,39.95
823311,211016,5045,Clothing,1,83.2,83.2
823312,211017,5101,Beauty,1,17.26,17.26
823313,211018,5197,Clothing,1,58.69,58.69
823314,211018,5027,Beauty,1,19.59,19.59
823315,211018,5205,Beauty,1,29.04,29.04
823316,211019,5176,Sports,1,60.31,60.31
823317,211020,5031,Toys,1,47.31,47.31
823318,211020,5102,Toys,1,34.83,34.83
823319,211020,5213,Toys,1,27.76,27.76
823320,211021,5121,Toys,1,41.02,41.02
823321,211021,5164,Sports,1,77.81,77.81
823322,211022,5213,Toys,2,27.76,55.52
823323,211022,5058,Clothing,2,34.8,69.6
823324,211023,5162,Toys,1,18.62,18.62
823325,211024,5166,Clothing,3,72.77,218.31
823326,211024,5212,Sports,1,29.01,29.01
823327,211024,5039,Toys,1,26.29,26.29
823328,211025,5157,Books,1,17.78,17.78
823329,211025,5048,Home & Kitchen,2,157.23,314.46
823330,211025,5136,Electronics,1,366.92,366.92
823331,211025,5125,Books,1,35.82,35.82
823332,211025,5201,Clothing,1,22.71,22.71
823333,211025,5212,Sports,1,29.01,29.01
823334,211026,5111,Beauty,2,24.63,49.26
823335,211026,5066,Sports,1,74.1,74.1
823336,211026,5120,Home & Kitchen,1,70.42,70.42
823337,211027,5053,Clothing,1,59.98,59.98
823338,211027,5096,Beauty,1,24.68,24.68
823339,211028,5222,Electronics,1,101.71,101.71
823340,211028,5160,Beauty,2,17.66,35.32
823341,211029,5063,Toys,1,26.94,26.94
823342,211029,5176,Sports,1,60.31,60.31
823343,211029,5239,Home & Kitchen,2,52.36,104.72
823344,211029,5012,Sports,2,105.44,210.88
823345,211029,5044,Books,1,26.38,26.38
823346,211030,5235,Home & Kitchen,1,118.13,118.13
823347,211030,5064,Clothing,1,33.04,33.04
823348,211030,5202,Toys,1,37.17,37.17
823349,211030,5151,Electronics,1,360.16,360.16
823350,211031,5020,Home & Kitchen,1,55.03,55.03
823351,211031,5208,Home & Kitchen,1,64.16,64.16
823352,211032,5214,Electronics,1,338.45,338.45
823353,211032,5029,Books,2,19.52,39.04
823354,211032,5180,Home & Kitchen,3,29.46,88.38
823355,211032,5218,Clothing,2,57.63,115.26
823356,211032,5192,Home & Kitchen,1,56.91,56.91
823357,211033,5187,Home & Kitchen,3,129.17,387.51
823358,211033,5142,Electronics,1,375.25,375.25
823359,211033,5166,Clothing,1,72.77,72.77
823360,211033,5054,Toys,1,25.52,25.52
823361,211033,5189,Electronics,1,309.96,309.96
823362,211034,5187,Home & Kitchen,1,129.17,129.17
823363,211034,5105,Electronics,1,247.09,247.09
823364,211034,5028,Clothing,1,48.5,48.5
823365,211035,5185,Sports,1,70.22,70.22
823366,211035,5086,Sports,1,118.92,118.92
823367,211035,5039,Toys,1,26.29,26.29
823368,211035,5165,Toys,1,38.74,38.74
823369,211035,5155,Home & Kitchen,1,64.93,64.93
823370,211036,5036,Home & Kitchen,1,86.97,86.97
823371,211036,5178,Home & Kitchen,1,44.62,44.62
823372,211036,5202,Toys,1,37.17,37.17
823373,211036,5145,Home & Kitchen,2,98.84,197.68
823374,211037,5015,Books,1,18.22,18.22
823375,211037,5224,Beauty,1,60.41,60.41
823376,211037,5005,Electronics,2,466.82,933.64
823377,211037,5017,Electronics,1,5,5
823378,211037,5051,Books,1,12.46,12.46
823379,211038,5232,Electronics,1,373.73,373.73
823380,211038,5171,Home & Kitchen,1,27.61,27.61
823381,211038,5214,Electronics,1,338.45,338.45
823382,211038,5115,Clothing,1,71.54,71.54
823383,211039,5191,Clothing,1,71.46,71.46
823384,211039,5055,Books,1,29.64,29.64
823385,211039,5082,Home & Kitchen,1,137.9,137.9
823386,211039,5199,Toys,1,43.66,43.66
823387,211040,5076,Sports,1,45.12,45.12
823388,211040,5005,Electronics,2,466.82,933.64
823389,211040,5152,Beauty,1,7.8,7.8
823390,211041,5056,Sports,1,85.1,85.1
823391,211042,5109,Home & Kitchen,1,102.65,102.65
823392,211042,5205,Beauty,1,29.04,29.04
823393,211043,5085,Books,2,17.78,35.56
823394,211044,5022,Sports,1,39.09,39.09
823395,211045,5154,Books,1,31.11,31.11
823396,211045,5119,Clothing,1,35.79,35.79
823397,211046,5054,Toys,1,25.52,25.52
823398,211046,5059,Home & Kitchen,1,87.4,87.4
823399,211046,5126,Beauty,1,18.86,18.86
823400,211046,5041,Sports,1,117.42,117.42
823401,211047,5185,Sports,1,70.22,70.22
823402,211047,5093,Clothing,1,56.17,56.17
823403,211047,5237,Books,1,11.8,11.8
823404,211048,5082,Home & Kitchen,2,137.9,275.8
823405,211049,5169,Beauty,3,5,15
823406,211050,5114,Books,1,5,5
