order_id,customer_id,order_date,order_year,order_month,device,channel,discount_pct,gross_amount,discount_amount,net_amount,free_shipping,ab_variant,is_returned
210613,12606,2024-12-09,2024,12,Desktop,Social Ads,0,120.37,0,120.37,1,A,0
210614,12606,2022-12-23,2022,12,Mobile,Influencer,5,128.95,6.45,122.5,1,,0
210615,12606,2023-05-14,2023,5,Mobile,Social Ads,0,183.37,0,183.37,1,,0
210616,12606,2024-08-02,2024,8,Mobile,Referral,0,87.03,0,84.42,1,B,0
210617,12606,2024-11-08,2024,11,Mobile,Social Ads,0,65.13,0,63.18,1,B,0
210618,12606,2023-02-14,2023,2,Mobile,Email,0,649.93,0,649.93,1,,0
210619,12606,2023-01-15,2023,1,Tablet,Social Ads,15,522.6,78.39,444.21,1,,0
210620,12606,2023-12-14,2023,12,Mobile,Paid Search,0,595.45,0,595.45,1,,0
210621,12607,2024-08-28,2024,8,Mobile,Social Ads,5,406.05,20.3,385.75,1,A,0
210622,12607,2022-11-26,2022,11,Mobile,Social Ads,0,107.72,0,107.72,1,,0
210623,12607,2022-05-15,2022,5,Mobile,Paid Search,0,308.02,0,308.02,1,,0
210624,12607,2024-12-22,2024,12,Desktop,Social Ads,5,72.41,3.62,68.79,1,A,0
210625,12607,2024-11-01,2024,11,Mobile,Organic,0,68.99,0,66.92,1,B,0
210626,12608,2024-05-30,2024,5,Mobile,Organic,0,162.37,0,162.37,1,,0
210627,12608,2024-09-15,2024,9,Mobile,Social Ads,0,59.98,0,58.18,1,B,0
210628,12608,2024-09-03,2024,9,Mobile,Organic,0,109.4,0,109.4,1,A,0
210629,12608,2023-11-28,2023,11,Mobile,Referral,10,160.92,16.09,144.83,1,,0
210630,12608,2024-11-21,2024,11,Mobile,Influencer,15,151.7,22.75,125.08,1,B,0
210631,12608,2024-12-05,2024,12,Mobile,Paid Search,5,75.63,3.78,71.85,1,A,0
210632,12609,2023-06-14,2023,6,Desktop,Influencer,10,133.76,13.38,120.38,1,,0
210633,12609,2024-12-24,2024,12,Desktop,Organic,5,100.43,5.02,95.41,1,A,1
210634,12609,2023-09-04,2023,9,Mobile,Referral,10,65.37,6.54,58.83,1,,0
210635,12609,2024-03-07,2024,3,Mobile,Paid Search,10,366.92,36.69,330.23,1,,0
210636,12610,2024-08-10,2024,8,Desktop,Referral,40,79.76,31.9,46.42,0,B,0
210637,12610,2024-07-27,2024,7,Mobile,Paid Search,40,120.32,48.13,70.02,1,B,0
210638,12610,2024-07-02,2024,7,Tablet,Referral,30,206.9,62.07,140.49,1,B,0
210639,12611,2024-01-11,2024,1,Mobile,Email,20,150.05,30.01,120.04,1,,0
210640,12611,2024-04-05,2024,4,Mobile,Referral,0,82.5,0,82.5,1,,0
210641,12611,2024-05-03,2024,5,Mobile,Referral,0,413.04,0,413.04,1,,0
210642,12611,2024-12-20,2024,12,Desktop,Influencer,0,18.78,0,18.78,0,A,0
210643,12611,2023-12-02,2023,12,Mobile,Influencer,10,36.02,3.6,32.42,0,,0
210644,12611,2024-03-12,2024,3,Mobile,Social Ads,0,98.15,0,98.15,1,,0
210645,12611,2023-11-13,2023,11,Desktop,Organic,0,325.17,0,325.17,1,,0
210646,12611,2023-06-21,2023,6,Mobile,Email,5,39.09,1.95,37.14,0,,0
210647,12611,2023-11-11,2023,11,Mobile,Organic,10,76.3,7.63,68.67,1,,0
210648,12611,2024-01-05,2024,1,Desktop,Influencer,10,280.72,28.07,252.65,1,,0
210649,12611,2023-08-02,2023,8,Mobile,Organic,0,74.34,0,74.34,1,,0
210650,12612,2024-12-21,2024,12,Desktop,Social Ads,15,163.86,24.58,139.28,1,A,0
210651,12612,2024-12-22,2024,12,Mobile,Paid Search,5,24.64,1.23,23.41,0,A,0
210652,12612,2023-08-16,2023,8,Tablet,Referral,0,78.18,0,78.18,1,,0
210653,12612,2023-04-10,2023,4,Tablet,Organic,0,59.9,0,59.9,1,,0
210654,12612,2024-11-03,2024,11,Desktop,Social Ads,15,112.61,16.89,92.85,1,B,0
210655,12612,2024-08-25,2024,8,Mobile,Organic,5,120.62,6.03,111.15,1,B,0
210656,12613,2023-12-27,2023,12,Mobile,Paid Search,10,319.86,31.99,287.87,1,,1
210657,12614,2024-07-27,2024,7,Desktop,Organic,0,104.26,0,104.26,1,A,0
210658,12614,2024-08-23,2024,8,Mobile,Organic,5,1220.76,61.04,1124.93,1,B,0
210659,12615,2023-12-19,2023,12,Desktop,Organic,0,129.86,0,129.86,1,,0
210660,12615,2023-07-26,2023,7,Mobile,Email,0,109.05,0,109.05,1,,0
210661,12615,2023-12-07,2023,12,Mobile,Organic,5,160.72,8.04,152.68,1,,0
210662,12615,2023-06-15,2023,6,Mobile,Influencer,0,26.29,0,26.29,0,,0
210663,12615,2023-03-12,2023,3,Desktop,Paid Search,15,651.41,97.71,553.7,1,,0
210664,12616,2022-11-16,2022,11,Mobile,Paid Search,30,120.32,36.1,84.22,1,,0
210665,12616,2023-12-11,2023,12,Tablet,Organic,20,281.64,56.33,225.31,1,,0
210666,12616,2022-11-25,2022,11,Mobile,Organic,10,83.28,8.33,74.95,1,,0
210667,12617,2024-12-24,2024,12,Tablet,Organic,10,117.42,11.74,105.68,1,A,0
210668,12618,2024-12-10,2024,12,Mobile,Organic,15,495.45,62.98,421.13,1,B,0
210669,12618,2024-12-09,2024,12,Desktop,Influencer,0,166.27,0,166.27,1,A,0
210670,12618,2024-12-11,2024,12,Mobile,Organic,0,441,0,441,1,B,0
210671,12618,2024-12-12,2024,12,Mobile,Influencer,0,48.56,0,48.56,0,A,1
210672,12619,2024-03-29,2024,3,Mobile,Referral,10,373.7,37.37,336.33,1,,0
210673,12620,2024-02-12,2024,2,Mobile,Organic,15,735.56,110.33,625.23,1,,0
210674,12620,2024-11-08,2024,11,Mobile,Organic,5,99.52,4.98,91.7,1,B,0
210675,12620,2023-11-20,2023,11,Desktop,Organic,20,27.76,5.55,22.21,0,,1
210676,12620,2023-07-09,2023,7,Desktop,Paid Search,0,406.52,0,406.52,1,,0
210677,12621,2024-09-04,2024,9,Desktop,Organic,0,448.7,0,435.24,1,B,1
210678,12622,2024-08-24,2024,8,Mobile,Paid Search,0,17.66,0,17.13,0,B,0
210679,12622,2024-04-30,2024,4,Mobile,Social Ads,0,261.33,0,261.33,1,,0
210680,12622,2024-12-01,2024,12,Mobile,Social Ads,0,233.39,0,226.39,1,B,0
210681,12622,2023-12-21,2023,12,Mobile,Organic,0,356.23,0,356.23,1,,0
210682,12623,2024-08-16,2024,8,Desktop,Influencer,15,158.16,23.72,130.41,1,B,0
210683,12623,2023-11-17,2023,11,Mobile,Social Ads,0,72.83,0,72.83,1,,0
210684,12623,2023-07-14,2023,7,Mobile,Referral,0,11.8,0,11.8,0,,0
210685,12624,2023-11-07,2023,11,Mobile,Organic,0,17.78,0,17.78,0,,0
210686,12625,2023-02-22,2023,2,Mobile,Social Ads,40,622,248.8,373.2,1,,0
210687,12625,2024-07-21,2024,7,Desktop,Email,30,124.51,37.35,84.55,1,B,0
210688,12625,2023-06-04,2023,6,Desktop,Social Ads,20,58.08,11.62,46.46,0,,0
210689,12626,2024-12-17,2024,12,Mobile,Paid Search,0,264.63,0,256.69,1,B,0
210690,12626,2024-08-21,2024,8,Desktop,Social Ads,0,247.68,0,247.68,1,A,0
210691,12626,2024-08-05,2024,8,Desktop,Social Ads,0,288.17,0,288.17,1,A,0
210692,12626,2024-12-02,2024,12,Mobile,Influencer,0,1544.61,0,1544.61,1,A,0
210693,12626,2024-10-16,2024,10,Mobile,Paid Search,0,935.52,0,907.45,1,B,0
210694,12626,2024-11-28,2024,11,Mobile,Paid Search,0,1190.14,0,1154.44,1,B,0
210695,12626,2024-09-27,2024,9,Mobile,Paid Search,0,92.52,0,92.52,1,A,0
210696,12626,2024-08-14,2024,8,Mobile,Influencer,10,567.53,56.75,510.78,1,A,0
210697,12626,2024-06-14,2024,6,Tablet,Social Ads,10,685.27,68.53,616.74,1,A,0
210698,12626,2024-09-25,2024,9,Mobile,Organic,0,669.15,0,649.08,1,B,0
210699,12626,2024-07-24,2024,7,Desktop,Influencer,0,267.55,0,267.55,1,A,0
210700,12627,2023-11-23,2023,11,Desktop,Email,10,116.22,11.62,104.6,1,,0
210701,12628,2024-08-07,2024,8,Mobile,Social Ads,5,303.62,15.18,288.44,1,A,0
210702,12628,2024-09-07,2024,9,Desktop,Organic,15,179.35,26.9,147.88,1,B,0
210703,12628,2024-09-16,2024,9,Tablet,Organic,10,152.63,15.26,137.37,1,A,0
210704,12629,2024-03-22,2024,3,Mobile,Email,15,711.18,106.68,604.5,1,,0
210705,12629,2024-10-10,2024,10,Mobile,Social Ads,0,98.14,0,98.14,1,A,0
210706,12629,2024-08-17,2024,8,Mobile,Influencer,0,2382.13,0,2310.67,1,B,0
210707,12629,2024-07-07,2024,7,Mobile,Paid Search,0,185.03,0,179.48,1,B,0
210708,12629,2024-11-16,2024,11,Desktop,Influencer,5,88.28,4.41,81.35,1,B,0
210709,12629,2024-10-26,2024,10,Mobile,Organic,0,624.95,0,606.2,1,B,0
210710,12629,2024-04-20,2024,4,Desktop,Social Ads,0,186.98,0,186.98,1,,0
210711,12629,2024-08-03,2024,8,Desktop,Social Ads,0,501.12,0,486.09,1,B,0
210712,12629,2024-10-22,2024,10,Desktop,Organic,20,523.46,104.69,418.77,1,A,0
210713,12629,2024-11-05,2024,11,Desktop,Social Ads,0,948.7,0,948.7,1,A,0
210714,12629,2024-08-26,2024,8,Desktop,Social Ads,0,454.74,0,454.74,1,A,0
210715,12629,2024-11-24,2024,11,Tablet,Paid Search,0,884.43,0,857.9,1,B,0
210716,12630,2024-10-05,2024,10,Desktop,Referral,0,156.51,0,156.51,1,A,0
210717,12630,2024-12-26,2024,12,Desktop,Social Ads,0,93.67,0,90.86,1,B,1
210718,12630,2024-12-21,2024,12,Mobile,Referral,0,35.79,0,35.79,0,A,0
210719,12631,2023-07-11,2023,7,Mobile,Social Ads,0,428.48,0,428.48,1,,1
210720,12631,2024-05-11,2024,5,Mobile,Influencer,0,153.51,0,153.51,1,,0
210721,12631,2023-05-16,2023,5,Desktop,Influencer,5,129.17,6.46,122.71,1,,0
210722,12632,2024-04-18,2024,4,Desktop,Referral,15,309.96,46.49,263.47,1,,0
210723,12633,2024-12-03,2024,12,Mobile,Influencer,0,134.88,0,130.83,1,B,0
210724,12633,2024-12-10,2024,12,Mobile,Referral,0,1065.31,0,1065.31,1,A,0
210725,12633,2024-12-11,2024,12,Desktop,Social Ads,20,84.91,16.98,67.93,1,A,0
210726,12633,2024-12-06,2024,12,Mobile,Social Ads,0,105.44,0,105.44,1,A,1
210727,12633,2024-10-10,2024,10,Mobile,Referral,0,47.31,0,45.89,0,B,0
210728,12633,2024-09-11,2024,9,Mobile,Referral,15,276.43,35.14,234.96,1,B,0
210729,12633,2024-08-02,2024,8,Desktop,Organic,0,106.18,0,106.18,1,A,0
210730,12634,2024-12-07,2024,12,Mobile,Social Ads,10,137.97,13.8,120.44,1,B,1
210731,12634,2024-12-09,2024,12,Desktop,Email,0,82.5,0,82.5,1,A,0
210732,12635,2024-05-22,2024,5,Desktop,Organic,0,279.32,0,279.32,1,,0
210733,12635,2024-09-02,2024,9,Desktop,Paid Search,20,309.83,61.97,247.86,1,A,0
210734,12635,2024-12-01,2024,12,Desktop,Email,10,76.23,7.62,68.61,1,A,0
210735,12635,2022-07-01,2022,7,Tablet,Organic,0,508,0,508,1,,0
210736,12636,2024-10-01,2024,10,Mobile,Paid Search,10,303.62,30.36,273.26,1,A,0
210737,12636,2022-12-15,2022,12,Desktop,Referral,0,335.18,0,335.18,1,,1
210738,12637,2024-12-22,2024,12,Desktop,Email,10,53.48,5.35,48.13,0,A,0
210739,12637,2024-11-10,2024,11,Mobile,Influencer,0,146.78,0,146.78,1,A,0
210740,12638,2024-11-28,2024,11,Mobile,Email,15,54.97,8.25,45.32,0,B,0
210741,12638,2024-05-11,2024,5,Tablet,Email,0,69.04,0,69.04,1,,0
210742,12638,2024-08-09,2024,8,Desktop,Email,0,12.69,0,12.69,0,A,1
210743,12638,2024-10-09,2024,10,Desktop,Referral,0,77.68,0,75.35,1,B,0
210744,12638,2024-09-09,2024,9,Mobile,Referral,5,76.3,3.81,70.32,1,B,0
210745,12638,2024-03-24,2024,3,Mobile,Organic,0,453.81,0,453.81,1,,0
210746,12638,2024-11-10,2024,11,Desktop,Referral,0,269.76,0,261.67,1,B,0
210747,12639,2024-11-23,2024,11,Desktop,Social Ads,0,277.11,0,277.11,1,B,0
210748,12639,2024-12-14,2024,12,Mobile,Influencer,0,80.64,0,80.64,1,B,0
210749,12640,2024-09-08,2024,9,Mobile,Social Ads,0,65.17,0,63.21,1,B,0
210750,12640,2024-11-28,2024,11,Desktop,Paid Search,0,26.94,0,26.94,0,A,0
210751,12640,2023-12-06,2023,12,Desktop,Influencer,15,43.41,6.51,36.9,0,,0
210752,12640,2023-11-22,2023,11,Tablet,Email,15,498.24,74.74,423.5,1,,0
210753,12640,2023-07-03,2023,7,Desktop,Influencer,0,1860.89,0,1860.89,1,,0
210754,12641,2024-12-26,2024,12,Desktop,Paid Search,10,70.42,7.04,63.38,1,A,0
210755,12641,2024-12-07,2024,12,Mobile,Social Ads,0,676.9,0,656.59,1,B,0
210756,12641,2024-11-19,2024,11,Desktop,Social Ads,0,685.49,0,685.49,1,A,0
210757,12642,2024-11-16,2024,11,Mobile,Social Ads,30,81.19,24.36,55.13,1,B,0
210758,12643,2024-12-30,2024,12,Mobile,Organic,5,163.71,6.94,155.52,1,B,1
210759,12643,2024-12-26,2024,12,Mobile,Organic,0,287.11,0,287.11,1,B,0
210760,12643,2024-12-24,2024,12,Mobile,Email,0,21.48,0,21.48,0,B,0
210761,12643,2024-12-31,2024,12,Desktop,Organic,15,74.15,9.43,63.02,1,B,1
210762,12643,2024-12-23,2024,12,Desktop,Referral,5,27.89,1.39,26.5,0,A,0
210763,12643,2024-12-23,2024,12,Desktop,Paid Search,15,55.22,8.28,46.94,0,A,0
210764,12644,2024-08-20,2024,8,Tablet,Paid Search,5,1239.08,61.95,1177.13,1,A,1
210765,12644,2024-10-15,2024,10,Mobile,Organic,5,108.28,5.41,99.78,1,B,0
210766,12645,2024-12-04,2024,12,Mobile,Paid Search,0,7.8,0,7.8,0,A,0
210767,12645,2024-07-16,2024,7,Mobile,Organic,0,114.56,0,114.56,1,A,1
210768,12645,2024-06-11,2024,6,Tablet,Email,0,29.62,0,29.62,0,A,0
210769,12645,2024-06-14,2024,6,Desktop,Referral,0,48.83,0,47.37,0,B,0
210770,12646,2024-10-16,2024,10,Mobile,Social Ads,5,610.17,30.51,579.66,1,A,0
210771,12646,2024-09-23,2024,9,Tablet,Influencer,10,115.03,11.5,100.42,1,B,0
210772,12646,2024-02-03,2024,2,Mobile,Social Ads,20,787.29,157.46,629.83,1,,0
210773,12646,2024-12-16,2024,12,Mobile,Paid Search,0,2119.53,0,2119.53,1,A,0
210774,12646,2023-03-05,2023,3,Mobile,Organic,0,49.66,0,49.66,0,,0
210775,12646,2024-10-04,2024,10,Desktop,Paid Search,5,238.71,11.94,219.97,1,B,1
210776,12646,2023-08-10,2023,8,Desktop,Social Ads,0,486.9,0,486.9,1,,1
210777,12646,2023-06-26,2023,6,Desktop,Organic,15,1548.75,232.31,1316.44,1,,0
210778,12646,2024-05-01,2024,5,Desktop,Referral,0,422.54,0,422.54,1,,0
210779,12646,2023-11-06,2023,11,Mobile,Email,10,154.69,15.47,139.22,1,,0
210780,12646,2022-10-06,2022,10,Tablet,Organic,0,202.13,0,202.13,1,,0
210781,12646,2023-01-17,2023,1,Tablet,Email,10,414.25,41.42,372.83,1,,0
210782,12646,2023-10-22,2023,10,Mobile,Paid Search,10,701.8,70.18,631.62,1,,1
210783,12646,2023-09-14,2023,9,Tablet,Organic,0,164.77,0,164.77,1,,0
210784,12647,2024-12-04,2024,12,Desktop,Referral,0,64.16,0,62.24,1,B,0
210785,12647,2023-12-07,2023,12,Mobile,Influencer,15,59.02,8.85,50.17,1,,0
210786,12647,2024-12-17,2024,12,Mobile,Paid Search,15,537.37,80.61,443.06,1,B,0
210787,12647,2024-10-17,2024,10,Desktop,Paid Search,15,51.88,7.78,44.1,0,A,0
210788,12647,2024-11-14,2024,11,Desktop,Referral,5,31.11,1.56,29.55,0,A,0
210789,12648,2022-12-08,2022,12,Mobile,Social Ads,15,76.3,11.45,64.85,1,,1
210790,12648,2024-08-02,2024,8,Mobile,Email,0,88.38,0,88.38,1,A,0
210791,12648,2024-12-07,2024,12,Mobile,Organic,0,737.71,0,737.71,1,A,0
210792,12649,2024-09-25,2024,9,Mobile,Referral,40,119.27,47.71,71.56,1,A,0
210793,12649,2024-12-25,2024,12,Desktop,Referral,30,567.07,170.12,396.95,1,A,0
210794,12650,2024-11-13,2024,11,Desktop,Paid Search,0,185.04,0,179.49,1,B,0
210795,12650,2023-11-01,2023,11,Desktop,Organic,0,182.67,0,182.67,1,,0
210796,12650,2023-03-21,2023,3,Tablet,Influencer,5,45.12,2.26,42.86,0,,0
210797,12650,2023-09-05,2023,9,Tablet,Organic,10,172.02,17.2,154.82,1,,0
210798,12650,2023-09-04,2023,9,Mobile,Social Ads,10,71.43,7.14,64.29,1,,0
210799,12650,2024-12-07,2024,12,Mobile,Social Ads,10,63.34,6.33,55.3,1,B,0
210800,12651,2024-07-06,2024,7,Mobile,Email,0,34.83,0,33.79,0,B,0
210801,12652,2023-12-11,2023,12,Desktop,Paid Search,5,142.83,7.14,135.69,1,,0
210802,12653,2024-10-09,2024,10,Mobile,Organic,0,86.03,0,83.45,1,B,0
210803,12653,2024-12-07,2024,12,Desktop,Organic,0,163.28,0,163.28,1,A,0
210804,12654,2024-03-05,2024,3,Mobile,Influencer,0,148.2,0,148.2,1,,0
210805,12654,2023-12-06,2023,12,Mobile,Email,5,50.73,2.54,48.19,0,,0
210806,12654,2022-09-05,2022,9,Mobile,Social Ads,0,2714.28,0,2714.28,1,,0
210807,12654,2023-11-01,2023,11,Desktop,Paid Search,0,69.04,0,69.04,1,,0
210808,12655,2024-04-28,2024,4,Mobile,Organic,20,87.4,17.48,69.92,1,,0
210809,12656,2024-12-08,2024,12,Mobile,Paid Search,5,119.07,5.95,109.73,1,B,0
210810,12656,2024-06-28,2024,6,Mobile,Social Ads,0,173.31,0,173.31,1,A,0
210811,12656,2024-09-15,2024,9,Mobile,Organic,0,202.63,0,202.63,1,A,0
210812,12656,2024-08-08,2024,8,Mobile,Paid Search,0,372.38,0,361.21,1,B,0
210813,12656,2024-12-21,2024,12,Mobile,Influencer,5,592.59,29.63,546.07,1,B,0
210814,12656,2024-09-09,2024,9,Mobile,Email,0,987.07,0,957.46,1,B,0
210815,12656,2024-12-03,2024,12,Mobile,Paid Search,0,767.44,0,744.42,1,B,0
210816,12656,2024-12-17,2024,12,Mobile,Organic,10,593.9,59.39,518.47,1,B,0
210817,12656,2024-12-04,2024,12,Mobile,Referral,0,192.15,0,186.39,1,B,1
210818,12656,2024-07-27,2024,7,Mobile,Email,0,243.63,0,236.32,1,B,0
210819,12657,2024-01-26,2024,1,Tablet,Email,0,2139.71,0,2139.71,1,,1
210820,12657,2024-05-20,2024,5,Desktop,Email,5,619.13,30.96,588.17,1,,0
210821,12657,2023-12-10,2023,12,Desktop,Organic,0,544.36,0,544.36,1,,0
210822,12657,2024-08-01,2024,8,Tablet,Paid Search,20,572.48,114.5,457.98,1,A,0
210823,12657,2024-06-26,2024,6,Desktop,Organic,0,902.14,0,902.14,1,A,1
210824,12657,2024-08-09,2024,8,Mobile,Organic,5,315.63,15.78,290.85,1,B,0
210825,12657,2024-05-06,2024,5,Desktop,Social Ads,15,241.73,36.26,205.47,1,,0
210826,12657,2024-10-07,2024,10,Mobile,Email,10,287.49,28.75,250.98,1,B,0
210827,12657,2023-12-11,2023,12,Mobile,Paid Search,15,118.13,17.72,100.41,1,,0
210828,12657,2023-10-17,2023,10,Desktop,Social Ads,0,921.33,0,921.33,1,,1
210829,12657,2024-08-14,2024,8,Tablet,Social Ads,10,241.7,24.17,217.53,1,A,0
210830,12657,2024-09-05,2024,9,Desktop,Organic,0,153.64,0,149.03,1,B,0
210831,12657,2024-08-13,2024,8,Mobile,Paid Search,15,357.97,53.7,295.14,1,B,0
210832,12657,2023-09-19,2023,9,Desktop,Paid Search,20,901.77,180.35,721.42,1,,0
210833,12657,2024-09-02,2024,9,Mobile,Social Ads,0,736.79,0,736.79,1,A,0
210834,12658,2024-10-14,2024,10,Mobile,Organic,0,118.92,0,115.35,1,B,0
210835,12658,2024-12-13,2024,12,Mobile,Social Ads,0,56.86,0,55.15,1,B,0
210836,12658,2023-11-24,2023,11,Mobile,Paid Search,5,339.82,16.99,322.83,1,,0
210837,12658,2023-12-15,2023,12,Mobile,Referral,20,271.44,54.29,217.15,1,,0
210838,12658,2024-12-26,2024,12,Desktop,Social Ads,0,34.12,0,34.12,0,A,0
210839,12659,2023-02-04,2023,2,Desktop,Email,5,21.01,1.05,19.96,0,,0
210840,12660,2024-09-28,2024,9,Mobile,Email,0,593.19,0,575.39,1,B,0
210841,12661,2024-05-23,2024,5,Desktop,Organic,0,105.44,0,105.44,1,,0
210842,12661,2024-06-25,2024,6,Tablet,Paid Search,0,175.92,0,170.64,1,B,0
210843,12661,2023-11-17,2023,11,Mobile,Social Ads,10,262.03,26.2,235.83,1,,0
210844,12661,2024-07-06,2024,7,Mobile,Social Ads,10,129.65,12.96,116.69,1,A,0
210845,12661,2024-12-10,2024,12,Mobile,Email,0,424.13,0,424.13,1,A,0
210846,12661,2024-01-17,2024,1,Mobile,Paid Search,0,55.03,0,55.03,1,,0
210847,12661,2023-12-25,2023,12,Mobile,Influencer,0,157.23,0,157.23,1,,0
210848,12661,2023-11-19,2023,11,Mobile,Influencer,0,69.66,0,69.66,1,,0
210849,12662,2024-12-25,2024,12,Desktop,Organic,10,117.08,11.71,105.37,1,A,0
210850,12662,2024-11-04,2024,11,Desktop,Organic,0,32.45,0,31.48,0,B,0
210851,12662,2024-10-08,2024,10,Tablet,Social Ads,0,34.12,0,34.12,0,A,0
210852,12662,2024-11-21,2024,11,Mobile,Social Ads,5,62.96,3.15,58.02,1,B,0
210853,12663,2024-01-08,2024,1,Desktop,Social Ads,0,18.64,0,18.64,0,,0
210854,12664,2024-10-25,2024,10,Tablet,Social Ads,0,396.72,0,384.82,1,B,0
210855,12664,2023-09-08,2023,9,Mobile,Referral,0,419.46,0,419.46,1,,0
210856,12664,2023-12-09,2023,12,Tablet,Paid Search,5,1030.42,51.52,978.9,1,,0
210857,12664,2024-07-14,2024,7,Mobile,Influencer,15,673.39,101.01,572.38,1,A,1
210858,12664,2023-12-26,2023,12,Mobile,Social Ads,0,150.54,0,150.54,1,,0
210859,12664,2023-12-08,2023,12,Tablet,Organic,0,131.48,0,131.48,1,,0
210860,12664,2024-08-27,2024,8,Desktop,Organic,5,924.55,46.23,851.97,1,B,0
210861,12664,2023-05-09,2023,5,Desktop,Organic,0,445.55,0,445.55,1,,0
210862,12664,2024-10-25,2024,10,Desktop,Social Ads,5,336.54,16.83,310.12,1,B,1
210863,12664,2024-12-22,2024,12,Desktop,Email,0,339.55,0,329.36,1,B,1
210864,12664,2023-09-26,2023,9,Mobile,Social Ads,15,737.28,110.59,626.69,1,,1
210865,12664,2023-07-12,2023,7,Desktop,Organic,0,94.48,0,94.48,1,,0
210866,12664,2024-08-17,2024,8,Desktop,Influencer,0,205.71,0,205.71,1,A,1
210867,12665,2024-09-19,2024,9,Desktop,Paid Search,20,92.42,18.48,71.72,1,B,0
210868,12665,2024-11-28,2024,11,Mobile,Email,0,602.93,0,584.84,1,B,0
210869,12665,2024-11-19,2024,11,Mobile,Social Ads,0,72.48,0,70.31,1,B,0
210870,12665,2024-08-25,2024,8,Mobile,Organic,10,62.99,6.3,56.69,1,A,0
210871,12665,2024-06-30,2024,6,Desktop,Referral,15,22,2.8,18.69,0,B,0
210872,12665,2024-07-21,2024,7,Mobile,Paid Search,0,111.09,0,111.09,1,B,0
210873,12665,2024-10-03,2024,10,Mobile,Organic,0,82.14,0,82.14,1,A,1
210874,12665,2024-11-19,2024,11,Mobile,Referral,5,24.63,1.23,22.7,0,B,0
210875,12665,2024-09-12,2024,9,Desktop,Paid Search,5,53.5,2.67,49.31,1,B,0
210876,12666,2023-06-08,2023,6,Desktop,Social Ads,40,128.32,51.33,76.99,1,,0
210877,12666,2022-11-16,2022,11,Desktop,Social Ads,20,72.19,14.44,57.75,1,,0
210878,12667,2024-09-09,2024,9,Mobile,Social Ads,0,172.89,0,167.7,1,B,0
210879,12667,2024-08-19,2024,8,Mobile,Paid Search,10,18.22,1.82,16.4,0,A,0
210880,12667,2024-06-03,2024,6,Mobile,Referral,0,1101.27,0,1101.27,1,B,0
210881,12668,2024-12-28,2024,12,Tablet,Organic,0,400.5,0,400.5,1,A,0
210882,12668,2024-10-10,2024,10,Mobile,Organic,0,606.93,0,606.93,1,B,0
210883,12668,2024-11-02,2024,11,Desktop,Paid Search,0,68.99,0,68.99,1,A,0
210884,12668,2024-12-08,2024,12,Desktop,Organic,0,122.51,0,122.51,1,A,0
210885,12668,2024-10-08,2024,10,Desktop,Paid Search,0,110.22,0,110.22,1,A,0
210886,12668,2024-11-14,2024,11,Mobile,Paid Search,10,151.26,15.13,132.05,1,B,0
210887,12669,2024-06-25,2024,6,Desktop,Organic,0,247.09,0,247.09,1,A,0
210888,12669,2023-12-24,2023,12,Desktop,Organic,0,18.78,0,18.78,0,,0
210889,12669,2024-04-13,2024,4,Desktop,Social Ads,10,441.9,44.19,397.71,1,,0
210890,12669,2024-01-02,2024,1,Desktop,Social Ads,5,73.68,3.68,70,1,,0
210891,12670,2024-03-14,2024,3,Desktop,Paid Search,20,5,1,4,0,,1
210892,12670,2023-06-01,2023,6,Tablet,Social Ads,30,576.01,172.8,403.21,1,,0
210893,12670,2023-08-20,2023,8,Mobile,Paid Search,20,85.37,17.07,68.3,1,,0
210894,12671,2024-09-23,2024,9,Mobile,Influencer,0,1580.9,0,1580.9,1,B,0
210895,12671,2024-12-24,2024,12,Mobile,Email,10,17.78,1.78,16,0,A,0
210896,12671,2024-10-28,2024,10,Desktop,Influencer,0,44.32,0,44.32,0,B,0
210897,12672,2024-11-17,2024,11,Desktop,Paid Search,5,23.6,1.18,22.42,0,A,0
210898,12672,2024-12-24,2024,12,Mobile,Organic,0,195.22,0,195.22,1,A,0
210899,12672,2024-12-22,2024,12,Tablet,Email,0,18.22,0,17.67,0,B,0
210900,12672,2024-11-12,2024,11,Mobile,Email,0,69.81,0,69.81,1,B,0
210901,12673,2024-12-20,2024,12,Mobile,Organic,0,5,0,5,0,A,0
210902,12673,2024-07-21,2024,7,Mobile,Organic,0,99.55,0,96.56,1,B,0
210903,12673,2024-11-07,2024,11,Mobile,Organic,0,36.33,0,35.24,0,B,0
210904,12673,2023-02-27,2023,2,Mobile,Social Ads,0,185.04,0,185.04,1,,0
210905,12673,2024-11-05,2024,11,Mobile,Paid Search,10,110.22,11.02,96.22,1,B,1
210906,12673,2023-07-26,2023,7,Mobile,Organic,5,451.97,22.6,429.37,1,,1
210907,12674,2024-09-10,2024,9,Tablet,Influencer,20,76.96,15.39,61.57,1,A,0
210908,12674,2024-08-26,2024,8,Tablet,Social Ads,0,38.2,0,38.2,0,B,1
210909,12674,2024-12-12,2024,12,Mobile,Paid Search,5,89.24,4.46,82.24,1,B,0
210910,12674,2024-12-09,2024,12,Mobile,Organic,15,23.37,3.51,19.86,0,A,0
210911,12675,2023-11-03,2023,11,Mobile,Email,5,123.76,6.19,117.57,1,,0
210912,12675,2024-04-28,2024,4,Mobile,Influencer,0,78.18,0,78.18,1,,0
